RegionID,SizeRank,RegionName,RegionType,StateName,1/31/2000,2/29/2000,3/31/2000,4/30/2000,5/31/2000,6/30/2000,7/31/2000,8/31/2000,9/30/2000,10/31/2000,11/30/2000,12/31/2000,1/31/2001,2/28/2001,3/31/2001,4/30/2001,5/31/2001,6/30/2001,7/31/2001,8/31/2001,9/30/2001,10/31/2001,11/30/2001,12/31/2001,1/31/2002,2/28/2002,3/31/2002,4/30/2002,5/31/2002,6/30/2002,7/31/2002,8/31/2002,9/30/2002,10/31/2002,11/30/2002,12/31/2002,1/31/2003,2/28/2003,3/31/2003,4/30/2003,5/31/2003,6/30/2003,7/31/2003,8/31/2003,9/30/2003,10/31/2003,11/30/2003,12/31/2003,1/31/2004,2/29/2004,3/31/2004,4/30/2004,5/31/2004,6/30/2004,7/31/2004,8/31/2004,9/30/2004,10/31/2004,11/30/2004,12/31/2004,1/31/2005,2/28/2005,3/31/2005,4/30/2005,5/31/2005,6/30/2005,7/31/2005,8/31/2005,9/30/2005,10/31/2005,11/30/2005,12/31/2005,1/31/2006,2/28/2006,3/31/2006,4/30/2006,5/31/2006,6/30/2006,7/31/2006,8/31/2006,9/30/2006,10/31/2006,11/30/2006,12/31/2006,1/31/2007,2/28/2007,3/31/2007,4/30/2007,5/31/2007,6/30/2007,7/31/2007,8/31/2007,9/30/2007,10/31/2007,11/30/2007,12/31/2007,1/31/2008,2/29/2008,3/31/2008,4/30/2008,5/31/2008,6/30/2008,7/31/2008,8/31/2008,9/30/2008,10/31/2008,11/30/2008,12/31/2008,1/31/2009,2/28/2009,3/31/2009,4/30/2009,5/31/2009,6/30/2009,7/31/2009,8/31/2009,9/30/2009,10/31/2009,11/30/2009,12/31/2009,1/31/2010,2/28/2010,3/31/2010,4/30/2010,5/31/2010,6/30/2010,7/31/2010,8/31/2010,9/30/2010,10/31/2010,11/30/2010,12/31/2010,1/31/2011,2/28/2011,3/31/2011,4/30/2011,5/31/2011,6/30/2011,7/31/2011,8/31/2011,9/30/2011,10/31/2011,11/30/2011,12/31/2011,1/31/2012,2/29/2012,3/31/2012,4/30/2012,5/31/2012,6/30/2012,7/31/2012,8/31/2012,9/30/2012,10/31/2012,11/30/2012,12/31/2012,1/31/2013,2/28/2013,3/31/2013,4/30/2013,5/31/2013,6/30/2013,7/31/2013,8/31/2013,9/30/2013,10/31/2013,11/30/2013,12/31/2013,1/31/2014,2/28/2014,3/31/2014,4/30/2014,5/31/2014,6/30/2014,7/31/2014,8/31/2014,9/30/2014,10/31/2014,11/30/2014,12/31/2014,1/31/2015,2/28/2015,3/31/2015,4/30/2015,5/31/2015,6/30/2015,7/31/2015,8/31/2015,9/30/2015,10/31/2015,11/30/2015,12/31/2015,1/31/2016,2/29/2016,3/31/2016,4/30/2016,5/31/2016,6/30/2016,7/31/2016,8/31/2016,9/30/2016,10/31/2016,11/30/2016,12/31/2016,1/31/2017,2/28/2017,3/31/2017,4/30/2017,5/31/2017,6/30/2017,7/31/2017,8/31/2017,9/30/2017,10/31/2017,11/30/2017,12/31/2017,1/31/2018,2/28/2018,3/31/2018,4/30/2018,5/31/2018,6/30/2018,7/31/2018,8/31/2018,9/30/2018,10/31/2018,11/30/2018,12/31/2018,1/31/2019,2/28/2019,3/31/2019,4/30/2019,5/31/2019,6/30/2019,7/31/2019,8/31/2019,9/30/2019,10/31/2019,11/30/2019,12/31/2019,1/31/2020,2/29/2020,3/31/2020,4/30/2020,5/31/2020,6/30/2020,7/31/2020,8/31/2020,9/30/2020,10/31/2020,11/30/2020,12/31/2020,1/31/2021,2/28/2021,3/31/2021,4/30/2021,5/31/2021,6/30/2021,7/31/2021,8/31/2021,9/30/2021,10/31/2021,11/30/2021,12/31/2021,1/31/2022,2/28/2022,3/31/2022,4/30/2022,5/31/2022,6/30/2022,7/31/2022,8/31/2022,9/30/2022,10/31/2022,11/30/2022,12/31/2022,1/31/2023,2/28/2023,3/31/2023,4/30/2023,5/31/2023,6/30/2023,7/31/2023,8/31/2023,9/30/2023,10/31/2023,11/30/2023,12/31/2023,1/31/2024,2/29/2024,3/31/2024,4/30/2024,5/31/2024,6/30/2024,7/31/2024,8/31/2024,9/30/2024
102001,0,United States,country,,122086.0211,122300.8096,122567.1789,123138.4887,123795.9979,124500.9363,125247.6042,126053.5595,126891.8962,127733.4258,128570.9255,129409.5565,130179.3717,130861.1281,131518.6929,132229.6666,132996.916,133784.0973,134594.0781,135440.2657,136294.0019,137144.0697,137936.3768,138679.1804,139336.1223,139964.4736,140605.0496,141301.9713,142071.7346,142905.5412,143819.6396,144795.5941,145784.529,146771.969,147712.4371,148628.0105,149456.5582,150249.3602,151041.733,151904.3747,152853.5019,153838.1326,154874.3142,155974.8393,157139.3574,158314.4765,159407.2095,160434.7502,161415.7971,162463.87,163620.1612,164912.7976,166368.3656,167953.5378,169661.709,171394.455,173105.2592,174744.6977,176283.4319,177799.3876,179266.186,180762.7102,182306.479,184045.5961,185893.0466,187828.0798,189777.5348,191749.4067,193688.5655,195525.2189,197201.8898,198716.8506,200014.1733,201218.9993,202432.5064,203736.3888,205023.3208,206158.3837,207047.6951,207731.8823,208179.8767,208496.2482,208662.0494,208762.0977,208799.0836,208838.4549,208866.8627,208895.7867,208803.6125,208538.7806,208046.8113,207465.7552,206771.7559,206026.3393,205131.4947,204187.2931,203103.9624,201910.6806,200569.0801,199120.8218,197614.6399,196030.4638,194344.643,192475.155,190583.5193,188737.1191,186930.3316,185139.6542,183392.6705,181903.064,180536.9325,179249.4629,177947.6882,176721.4554,175610.8795,174583.5841,173639.7122,172868.5444,172433.2366,172238.0953,172174.5225,172104.9144,172101.4426,172204.905,172264.7468,172122.6771,171585.0005,170790.6496,169805.9404,168787.9925,167754.5714,166792.8431,165902.1662,165077.0921,164291.4029,163469.632,162603.9078,161755.6797,161040.4859,160439.5591,159923.878,159416.5979,158985.2869,158610.5961,158382.082,158363.5521,158574.029,158933.2569,159373.1774,159899.8408,160474.5905,160967.3428,161530.1537,162138.3849,162865.0026,163625.2408,164497.3532,165434.2274,166411.9465,167475.96,168719.6057,170101.0122,171353.6247,172574.5925,173689.2929,174925.4931,175937.1927,176863.333,177671.4847,178533.827,179404.2353,180277.95,181275.838,182160.4724,183029.3596,183694.6319,184318.099,184729.2226,185265.9515,185922.3763,186730.5848,187535.0506,188352.3917,189246.0883,190231.9808,191178.8036,192157.1486,193183.2886,194317.961,195510.4726,196581.6046,197647.4599,198796.1261,199939.4263,200790.126,201567.9314,202349.5324,203301.5958,204026.146,204707.3553,205454.5167,206395.99,207438.372,208539.158,209641.3757,210794.9865,211982.758,213273.33,214421.8651,215498.2256,216415.9346,217356.407,218335.5723,219453.0095,220657.2949,221917.601,223164.4321,224375.1166,225775.5908,227050.7766,228289.5303,229188.4204,230327.0756,231419.014,232524.024,233283.8605,234047.5388,234863.6793,235848.1446,236990.7093,238198.0354,239274.8488,240077.6442,240783.1102,241432.6257,242146.5265,242775.3402,243651.1836,244843.1411,246244.7284,247788.024,249296.2412,250865.2541,252208.7237,252964.9395,253390.6612,254073.5059,255709.9121,258520.4434,261953.5139,265836.1927,269620.3408,273259.8199,276980.1359,280863.44,285110.532,289822.08,294889.2237,299437.5507,302669.7978,304642.5608,306576.1055,309197.3585,312427.8774,316872.3284,322195.4325,328454.011,334709.1469,340298.7511,344971.0106,347426.3624,347800.1102,346524.0375,345296.9627,344289.4711,343374.4319,342175.2505,341298.8548,341236.9112,342208.3353,343846.0202,345797.8264,347558.5007,349192.331,350426.6973,351350.38,352004.7368,352438.9886,352871.1252,353663.0494,355203.175,357057.5919,358490.0163,359051.1008,359199.0024,359442.1476,359892.3302
394913,1,"New York, NY",msa,NY,217122.541,218045.1893,218976.383,220863.3417,222817.3528,224983.6622,227350.4092,229871.1241,232450.7972,235023.7893,237518.3374,239874.0504,242118.7517,244420.4892,246654.2664,248912.9591,251132.8075,253523.4945,255959.8927,258576.397,261275.9725,264183.6727,266984.7884,269679.2527,272349.1838,274908.4373,277341.4675,279653.2365,282061.8041,284788.175,287804.0013,291441.0416,295394.8314,299434.013,303175.1984,306846.3973,310502.0285,314165.335,317969.504,321601.5807,325274.7661,328906.0085,332710.7881,336497.4414,340054.724,343380.3862,346484.3784,349462.1455,352636.048,355806.2779,359086.291,362289.6486,365956.2505,370005.1569,374528.2984,379215.0113,384075.4908,388951.5081,393634.7608,397984.5176,402066.5696,406032.1458,410061.9468,414650.2385,419624.0488,424661.9121,429440.2731,434161.1916,438931.7313,443801.5745,448295.7982,452631.1672,456490.216,460330.4285,463608.7447,466560.5763,469111.1174,471492.5033,473234.0565,474089.2039,474007.8164,473096.2696,471696.5428,470047.1658,468471.9149,467265.3734,466996.0058,466819.0895,466649.3109,465520.5005,463935.5195,462218.1457,460376.1431,459006.2511,457626.507,456289.9845,455025.1654,453677.7882,451942.6103,449949.5315,447109.1426,444208.4588,441017.5109,438033.093,434955.2083,431642.181,428170.7391,424838.1968,421382.8832,418028.3456,414790.9257,411631.851,408905.6988,406178.6644,403631.9207,400929.507,398689.7829,396955.121,395846.4257,395156.0824,394911.3594,395074.462,395037.2702,395031.3349,394854.777,395234.9454,395660.5554,395854.7187,395415.2444,394278.427,392699.5869,390802.2598,389334.2094,388184.5167,387534.6956,386581.3977,385484.1895,383933.7564,382354.4329,380743.1887,379182.1352,377612.4177,375938.2423,374409.282,373005.0546,372141.1593,372083.1425,372599.8522,373457.7748,373948.9263,374304.7911,374210.8806,374327.9902,374282.0848,374437.9328,374485.9555,375185.0324,376131.8904,377191.1106,378137.8183,379299.4805,380889.9659,382614.8746,384566.2137,386538.0255,388556.4416,390028.451,391031.6937,392202.8267,393939.0791,396453.7288,399195.3611,401892.2398,403701.0433,404687.0214,405143.0302,405918.0014,406878.0498,408118.7301,408942.1863,409467.1386,409665.96,410136.2189,410745.1172,411962.9297,413144.435,414522.084,416280.7823,418828.799,421789.8219,424430.9858,426718.8569,428464.6536,429803.2875,430528.4436,431505.9691,432770.0752,434384.7161,435619.196,436242.61,436600.8058,437364.0915,438900.5605,441394.5854,443848.7459,446404.7898,448753.8124,451715.4389,454314.174,456543.3601,458108.6364,459703.1718,461299.7515,463098.6353,464652.3272,466395.8571,468125.0032,469674.4295,471468.4471,473346.7802,475927.5978,478128.6335,480533.5415,482543.3439,484380.3848,485400.4552,486279.7202,486893.2624,487931.263,489495.9243,491493.5377,493669.4592,495113.8113,496386.673,497081.2743,497570.1806,497302.0339,497336.7818,498309.0341,499968.7784,502411.1118,504656.2473,507238.5866,509586.5035,511447.363,511789.167,510871.7129,510185.7954,511861.9877,515576.1273,520953.2064,527266.2418,533274.5933,539555.6706,545386.4267,551230.4416,556865.2743,561918.7485,566132.0035,568667.6734,570215.6716,572399.6749,575903.8865,579855.0393,584055.4364,588679.5409,594983.4809,601616.188,608308.9261,614432.1616,618328.8031,619053.3595,616537.9296,613964.3222,611932.9468,610498.5052,609675.5415,608312.5331,608629.3474,610646.3268,614694.8398,618883.5019,622502.0378,625816.3208,628555.4557,630913.188,633235.9945,636012.1737,638910.0162,642966.6421,648387.6127,654515.7232,659189.3899,662279.9161,665035.2255,668789.8212,672829.1444
753899,2,"Los Angeles, CA",msa,CA,221698.8018,222523.8026,223622.6958,225809.1243,228200.3915,230574.9123,233009.0352,235466.3479,237781.1161,239848.0868,241716.8579,243586.8267,244948.9504,246431.2477,248115.4501,250591.689,253177.3314,255648.5786,258130.8242,260612.9338,263095.104,265499.4867,267640.3094,269770.3412,271456.8173,273420.7516,275854.6586,279148.5206,282941.0586,286928.1589,291700.6171,296776.4431,301939.1715,306664.39,311222.9561,315680.4036,319442.4811,322966.5071,326776.4142,331208.1059,336503.5318,341228.2451,346723.1531,352540.6813,359166.4687,365102.997,370707.3749,376195.7666,382203.9522,389022.2372,396865.7812,406083.1999,417037.739,428390.7997,438976.6253,448077.6175,456686.8772,464980.8457,471196.9826,476884.6468,481802.4997,487968.2123,494752.5491,502025.084,509056.8545,515744.247,523229.1864,531425.6282,539993.8974,548774.8404,555639.8476,562094.4466,567606.5617,572721.299,577393.7704,581509.7909,586034.4965,589820.6986,591630.4337,593122.3071,592431.4944,592366.9238,591583.5411,591400.4939,591431.3209,591161.0024,590228.5422,588523.9875,585450.1444,582158.9676,577024.591,571212.1944,564281.3397,557329.8159,551559.4238,545176.3493,539054.471,530844.9901,521373.3144,509135.3185,495758.4863,482806.8185,470835.8066,460250.985,452138.9822,444835.3557,437371.1274,428105.3971,420281.7962,415172.8022,411632.1151,408511.887,405426.8984,401925.0339,399068.3184,397074.941,396523.247,396780.4818,398726.7699,402418.4229,404733.6649,405047.7028,405280.0198,407249.7751,410152.6631,410368.779,408596.6912,404955,401168.6444,397365.3617,393799.1571,391854.485,390778.8602,390698.1362,389486.4601,387913.5009,384065.6927,381981.0533,380451.2634,378705.0891,375311.2227,371631.8885,370219.8455,369922.1389,369397.9764,367827.3193,365312.7422,363033.8793,361940.4608,362336.7216,364240.9245,368286.8576,374058.2847,380910.0188,388058.3541,395111.5932,400639.2626,404190.958,406198.0631,409215.5803,414441.5598,421471.6507,429204.865,437254.1978,445810.345,454410.9709,461723.3749,467550.9325,470627.063,472022.6882,472489.7782,474102.7071,476260.6385,478295.8007,480212.9735,482800.0436,487252.8567,492467.4677,498099.0244,503011.9336,506407.2777,508172.0458,508548.272,508695.2573,509326.9177,510584.2399,511325.6388,510183.6342,507275.2502,503823.3529,500177.3313,496803.1402,499330.3886,508014.8089,520030.6497,529135.2865,534822.4682,539417.626,539992.3963,536553.4132,530044.437,525462.467,524427.2002,526222.5308,534044.1267,545609.1575,559123.4947,568860.9937,575504.3258,580466.9159,581583.0494,581455.2512,581129.0832,584443.5806,588557.0001,593551.1998,600095.4061,608066.0077,615636.1251,621400.2525,626021.5184,629489.6561,633118.9481,638579.4538,645866.8927,653607.0869,659087.4013,662008.3376,659585.4809,653268.1593,645573.8202,640669.307,638171.487,636906.6582,637733.8791,641510.4369,647718.0862,654363.4901,660418.7951,665913.4238,669141.7593,670676.8981,671445.2788,672412.5864,671470.4768,668636.8046,668319.7417,673374.8182,684211.5801,697184.395,711550.7537,725256.7395,734487.3711,740246.0684,743446.545,750275.9237,759958.5757,771923.7857,783679.2684,792673.4826,799644.0925,806378.165,814749.8915,824808.6129,836901.1865,851206.7393,867286.0359,881871.0111,893336.3133,899800.0551,901633.938,898549.0696,892868.3732,887586.6905,883830.6888,880696.133,872376.4956,861443.4047,851650.54,849267.0173,853060.2187,860877.9396,872116.3063,885713.7605,899443.0438,910865.9231,919462.2705,924860.3618,925014.428,922051.9533,920931.4864,924412.6394,930330.5205,934301.4622,938697.5624,943906.911,950360.2575
394463,3,"Chicago, IL",msa,IL,152707.0708,152848.433,153117.6599,153787.4296,154593.082,155497.2419,156459.5986,157817.5185,159412.0368,161248.8629,162642.2785,163780.7137,164602.6983,165408.5675,166256.0147,167155.3515,168237.4283,169364.981,170471.6247,171838.1694,173369.8328,175175.7072,176515.8166,177551.0276,178224.61,179028.7724,179973.1492,180876.5642,181853.0868,182839.6843,184027.7111,185532.7655,187174.8817,188935.7846,190125.9445,191183.7046,192018.084,193068.5267,194064.6129,195200.0203,196254.7736,197268.3962,198180.7929,199472.2027,201051.1008,202808.5444,204174.9434,205260.4886,206262.5821,207321.7238,208385.9828,209596.9065,210949.7121,212557.085,214089.1862,215835.1388,217535.7376,219405.8893,220994.4425,222558.1165,223886.0518,225375.2806,226873.9695,228535.0273,230244.5026,232013.5212,233683.7581,235479.1716,237463.4634,239634.1839,241343.792,242802.1774,244016.6704,245347.314,246725.6126,247985.4242,249282.9677,250186.6043,250871.6983,251350.2396,251728.2668,252018.4521,252269.2954,252637.4197,253216.7819,253839.4668,254346.8556,254541.6827,254463.452,254178.1921,253719.9454,253179.6786,252346.6468,251439.335,250540.4642,249523.4053,248465.0556,246333.6319,245425.4582,243589.3158,243009.826,240839.2895,239524.4555,236952.1679,234826.9004,231848.8564,229048.9178,225698.3048,221949.3742,218981.7361,216085.6745,214440.8893,212436.7825,210931.4401,209346.0706,207911.8521,205855.3706,203870.1233,201892.5928,200906.6098,199947.1431,199589.5597,198589.7203,198744.8543,198279.8798,198649.063,197079.1527,195725.7243,193555.7606,191830.1955,189418.3493,187080.9124,184952.2207,183273.0932,182120.8292,180802.3489,179940.8526,178732.3203,178065.0676,176996.9571,175958.7239,174091.4706,172619.6224,170723.9887,169492.0959,168192.2017,167416.5346,166709.7805,166121.2526,165969.1026,166098.0233,166183.3531,166190.483,165997.7222,165669.67,165521.5249,165906.4703,167008.462,168238.4446,169825.3845,171198.5047,172925.0043,174369.8345,176058.4314,177633.0068,179532.7822,181337.9589,183103.2186,184508.5018,185923.1814,187240.1851,188447.3059,189645.8619,190638.9913,191645.6937,192398.8523,193024.9104,193529.3555,194061.8917,194606.4285,195093.3254,195406.7167,195947.672,196477.7837,197357.3246,198069.1379,198869.3085,199547.8823,200350.1603,201449.5556,202604.1198,203792.6499,204959.8136,206156.4283,206953.6712,207701.6603,208351.9645,209136.3288,209562.4832,209943.7838,210376.2471,211169.3282,212099.6602,213330.4349,214603.2213,215990.0328,217543.9719,218853.4331,219898.1407,220270.0959,220495.1812,220681.8046,221365.2828,222324.4632,223513.4057,224772.7788,226180.8536,227531.9581,229092.7201,230312.5687,231267.2003,231373.0223,231413.9492,231330.8967,231429.5343,231571.1113,231878.7284,232466.2842,233351.9581,234555.1393,235691.0201,236600.3276,237013.4534,237221.0731,237040.1293,236824.225,236371.0609,236260.4717,236458.2235,237088.092,238214.4074,239556.0976,240963.7753,241843.2009,241936.7296,241475.5119,240999.3801,241326.3069,242899.5545,245345.6216,248375.8595,251389.2879,254383.6093,257637.0248,261017.65,264262.8478,267239.3357,270107.2335,272501.6724,273903.8083,274166.9596,274311.9059,274982.3783,276456.0894,279074.7355,282889.2227,287645.6648,292247.344,295456.2134,297624.1862,298150.3715,297534.0125,295856.2481,294506.9802,293735.4353,293315.3416,292706.8767,292553.3731,293198.417,294891.1183,297083.571,299646.0061,302188.8168,304643.9922,306473.9101,307836.3282,308749.3616,309382.8605,310041.794,311424.5006,313828.0604,316689.1297,318801.7247,320020.6939,320754.1655,321672.9898,322672.9087
394514,4,"Dallas, TX",msa,TX,125949.506,126005.6044,126070.0952,126237.571,126458.3833,126681.8909,126916.2356,127267.282,127707.2161,128207.7251,128679.2578,129132.4939,129363.4214,129174.0276,128895.713,128739.0014,128851.5501,128950.6713,129049.9361,129299.9812,129545.6375,129759.8659,129847.6606,129950.5541,130031.6223,130219.2395,130503.2571,130967.5483,131457.5196,132092.2636,132720.1154,133362.8611,133880.5697,134321.804,134710.9542,135053.686,135299.7247,135438.6224,135586.004,135773.4498,135966.3467,136175.2468,136300.396,136470.1225,136650.7037,136893.0892,137101.9963,137154.9238,137623.3349,138702.3999,,142422.1903,143706.8538,144382.3708,144733.4763,145148.5062,145549.6267,145953.5861,146252.4947,146470.887,146975.0405,147294.8281,147562.8736,147702.1181,148029.9456,148454.7655,148775.4384,149102.0643,149444.4402,149570.9226,149698.0316,149657.8404,149628.1842,149742.5211,149924.7637,150374.4157,150942.359,151563.7987,151995.552,152227.5603,152482.8335,153100.6013,153631.7489,154158.083,154063.6948,153710.1797,153228.3735,153206.0097,153508.4258,153908.9807,154300.8289,154712.7897,155253.2046,155655.1131,155926.4599,156133.7441,155565.5646,154553.0285,153166.5704,152326.781,151769.3641,151417.6738,151229.4414,150808.1456,150095.487,149128.3512,148262.5558,147630.4351,147164.8583,147067.7975,147119.3811,147317.2876,147482.7,147504.6957,147553.1497,147417.7445,147368.0458,147295.7613,147631.3065,147999.9727,148093.433,147948.0669,147718.0011,147851.617,147956.951,148033.6859,147688.7204,147048.1718,146164.6437,145309.7251,144438.1327,143839.8641,143387.6876,142911.8071,142406.0736,141743.7061,141253.6842,140719.4771,140518.1918,140376.6591,140398.0687,140328.1324,140203.8946,139906.0423,139630.3061,139797.0639,140266.5435,140897.6305,141467.2156,142178.9134,143000.663,143702.2051,144403.1476,145179.3484,146046.9184,146797.6247,147598.7486,148503.1787,149436.8214,150243.0654,151153.5111,152334.9913,153572.1873,154671.8456,155623.8126,156699.7213,157800.3592,158921.8735,160065.1497,161221.8731,162314.2336,163184.1046,164085.0897,165074.0626,166296.2597,167413.8275,168466.3831,169318.904,170444.7109,171646.4133,173089.1426,174597.6856,176089.6659,177461.8311,178898.0154,180480.4818,182302.5051,184133.5262,186049.8823,187955.4963,189842.1323,191710.2417,193684.9658,195721.989,197499.4333,199314.7557,201044.9701,202891.3953,204469.913,205938.6433,207545.4538,209267.531,211217.4434,213080.9352,214968.9406,216752.4307,218660.5996,220733.7332,222689.9382,224483.3755,225858.331,227163.9183,228521.7178,230059.7711,231749.9512,233584.5131,235471.2893,237288.5788,239123.7007,240759.9191,242297.7966,243345.5299,244422.8844,245232.2104,245969.5931,246401.5408,246881.7605,247578.2448,248487.2261,249472.1855,250319.3265,250785.0546,250976.4078,251035.9609,251130.9189,251369.3635,251746.1352,252428.6121,253392.6067,254586.0531,256099.1276,257634.4645,259094.3775,259862.8895,259853.6573,259640.13,259996.5398,261406.7618,263855.3138,266910.2556,270483.9814,274094.9606,277913.6861,281953.7284,286456.6298,291434.0384,297168.8306,303172.175,308611.5242,312827.1044,316125.3024,319634.041,323963.4868,328933.0332,335838.9637,344128.4645,353535.257,362828.2933,371240.5813,378451.8043,382412.7566,383070.4468,381384.0041,379338.7074,377441.0575,375466.2824,372921.7379,370653.3928,369114.6521,368562.3789,368848.6798,369667.996,370646.416,371569.6556,371985.2996,372099.9641,371961.0378,371634.6235,371656.2983,372138.0748,373294.7974,374262.5292,374406.1928,373742.5223,372804.9288,372154.3857,371956.8303
394692,5,"Houston, TX",msa,TX,121810.328,121833.0175,121747.9688,121798.8059,121845.7015,122034.3195,122218.3613,122505.0959,122878.1061,123190.0002,123678.1326,124182.267,124431.7907,124388.1745,123974.9005,123727.2327,123651.1591,123781.6991,123958.6514,123966.1505,124064.3133,124225.3308,124452.8238,124621.3394,124696.3158,124783.8584,125106.0619,125641.5516,126246.9874,126794.6052,127331.4793,127964.9344,128547.976,129033.5705,129394.6144,129691.9603,129981.0587,130202.651,130474.8454,130727.5165,130998.1847,131235.6366,131479.0581,131755.148,131974.2612,132201.8642,132394.3156,132636.9367,132976.4441,133732.4289,135073.1024,136361.961,137656.6926,138325.2573,139222.1928,139887.1108,140710.2808,141451.7568,142164.5911,142938.6897,143609.6815,144224.8794,144692.4576,145107.871,145351.5954,145579.8825,145718.0559,145793.0811,145799.9594,145754.9985,145888.519,146007.863,146135.5513,146087.2601,146149.8749,146368.8069,146897.3454,147414.025,147974.6792,148517.1897,149156.9442,149883.7773,150563.4819,151274.1525,151726.8798,151833.4695,151682.7883,151765.0531,152131.9602,152712.3503,153145.337,153608.8859,153992.496,154363.7382,154638.512,154919.7231,154693.3646,154284.5001,153751.9916,153550.2776,153305.404,153008.3963,152721.1204,152222.5119,151543.1033,150849.6554,150040.9398,149178.1717,148276.5757,147924.0096,147825.7555,147937.7641,148111.8245,148474.399,148959.0753,149214.7427,149173.2834,148869.2258,148794.0434,148927.113,148992.2655,149076.8039,149315.0614,149752.0416,150103.8474,150062.6038,149475.2352,148416.0522,147366.136,146525.0141,145949.1294,145446.8316,144928.4097,144337.5746,143548.0278,142839.6766,142251.7931,141866.6575,141664.184,141592.5279,141479.4276,141280.2139,140645.1767,140080.3586,139804.6356,139995.8759,140214.7697,140303.8816,140313.257,140516.5524,140878.9904,141349.7472,141752.6256,142074.3131,142426.0426,142728.2929,143118.6913,143674.3811,144547.6834,145544.2758,146730.6205,148106.279,149556.9282,151030.4787,152303.968,153714.1855,155033.414,156395.7523,157704.7119,159119.9489,160623.865,162056.935,163511.4343,164878.7036,166451.0012,168017.8901,169561.9638,170898.2045,172401.2604,174003.0715,175803.2416,177489.6605,179151.0346,180637.9511,182051.3026,183386.6402,184692.4664,185980.6717,187126.8615,188187.6805,189117.8231,190109.3576,191241.3598,192333.2747,193066.2352,193667.8855,194245.1032,194955.7018,195427.3424,195793.8147,196296.9107,196952.0516,197792.9666,198553.2885,199191.9898,199605.1268,200150.2684,200909.202,201603.7211,202204.0146,202534.7627,202953.0284,203368.0228,204004.5985,204735.4525,205530.1347,206239.8759,206786.1878,207521.836,208313.9901,209300.1812,210126.7867,211060.9949,211851.4727,212643.7269,213300.948,214027.5839,214804.2524,215614.4177,216453.7572,217252.3727,217847.5349,218295.1409,218604.2016,218918.798,219281.5642,219745.7552,220374.0909,221237.219,222172.6408,223136.759,223979.2112,224785.9793,225286.1058,225284.5839,225242.8805,225640.052,226798.1847,228558.0373,230714.993,233340.555,235980.9899,238727.5553,241497.6247,244572.2016,247898.6164,251755.008,255979.3607,259880.1759,262900.542,265166.6656,267672.2943,270829.3025,274386.7523,278945.404,284105.9796,290122.7241,295901.0856,301190.8324,305702.6565,308741.2737,310053.3329,309966.92,309442.5089,308813.075,307628.6828,305851.7702,304164.6654,303008.6335,302557.3705,302713.2333,303523.2649,304452.0469,305332.8422,305691.8019,305717.592,305431.5053,305016.4483,305010.4253,305388.314,306374.0656,307393.663,307928.694,307810.3273,307446.6466,307228.5919,307166.054
